id;text;rating;polarity;n_words;score
3452;The drug was started within 24 hours of first symptoms. Following the advice on the packet the tablets were always taken with food ( single serve cheese and crackers ) and some gatorade. I was careful to maintain hydration with Gatorade brand drink. First dose was late afternoon so set alarm clock to wake at 3 am for next dose rather than waiting till i woke up naturally which given my tired state may well have missed a dose then pushed each dose back by 2-3 hours until they were being taken at times more agreable to the bodyclock. Unfortunately cough returned after skipping a dose on the 4th day of the standard 5 day course. Resolved after 2 doses again so got another packet and continued for 2 days more until symptom free for 24 hours.;9;;137;2
3090;I took this medication as prescribed by a dermatologist for 1 week at the 100 mg dose before severe side effects started. Side effects disappeared by 3 days after discontinuation.;1;;30;2
2049;"I take these religiously every day. The prescription was written by my primary care provider (a female) and even thought much younger than me, she understood immediately my primary concern was the depression; even though the hot flashes and night sweats were uncomfortable.";10;;43;2
2526;One tablet and then cream twice a day for a week. The tablet was taken once only. I used the cream a few more times during the day in the beginning of the treatment when I needed it.;9;;38;2
1152;Before breakfast and dinner inject 10 mcg subcutaneous. I incidently also follow a strict low carbohydrate diet to achieve those HbA1C numbers and the weight loss. It is difficult to exactly know which of these gave the greatest effect, but I believe they were synergistic.;10;;45;2
2641;you get a 3 ml eye drop bottle & use 1-2 drops 2-3 x a day until it goes away. I still have half a bottle left.;10;;27;2
38;"I entered a hospuital six years ago for suicidality; I wasn't sleeping, I wasn't eating (I had anorexia nervosa), and I was extremely depressed. I started taking 10mg of Zyprexa the first night I was there. I was really drowsy all the next day, but it waned over a few days (now it doesn't affect my energy level at all.) In about a week, my depression just lifted. This medicine has worked miracles for me- I've been depression-free since starting it- and I wouldn't go off it for any reason.";10;;90;2
3498;I have been taking Maxalt for years. I have had one sided migraines for years. They have always lasted 3 days of excrutiating pain. Maxalt has been a life saver. I take it at the onset of headache and have complete relief in one hour. Unfortunately there was a time when i was taking this daily, which was a pain regarding insurance coverage. However in the last year I have learned a couple physicial techniques to minimize the frequency of headaches, but I still take Maxalt 1-2x per week. Every time it is 100% effective.;10;;95;2
3630;I combine it with my skin care system and apply it once in the evenings. I will move on to a higher concentration when I finish this tube;10;;28;2
4033;I took one dot once a day in the evening before I went to bed. I used no other creams on my face. I took it every other day.;3;;29;2
3033;"Started at 50mg on day1, 100mg at day2, 200mg at day3, and finalizing prescription as ordered at 300mg on day4; with 300mg every night at bedtime.";10;;26;2
815;The treatment does not require very much other than taking the prescribed drug as needed. However, if you take it a few nights in a row, it it difficult to stop. But you should stop because it makes you very groggy and gives you headaches during the day. It is good for a sleepness night when back from traveling so that you can get back on a regular sleep schedule. It should not be taken on a regular basis.;3;;79;2
3211;I took the pill once per day with or with out food. No other treatment was prescribed.;10;;17;2
2707;Application of one gel packet once daily to either thigh. I have found that during one week of the month when the vaginal dryness is at it's peak it helps to use two packets. This was approved by my physician.;10;;40;2
1013;Post surgical hysterectomy, started into immediate menopause with all above symptoms, felt drained, tired, hot flashes. Was put on 1mg estrace once a day. The doctor says I will be on for approx. 10 years.;9;;35;2
434;One pill is taken at the onset of the migraine. I have only needed an additional pill (taken 4-5 hours after in initial pill) once or twice in the fifteen years I have been taking the drug.;8;;37;2
3067;take one capsule every 3 to 4 hours as needed for pain. don't drive or operate any vehicle;9;;18;2
563;I take Atenolol once a day in the morning and that's all the treatment that I need to keep the mitral valve in my heart function correctly.;10;;27;2
2562;The doc first suggested that I take paxil every day for 3 wks before a speech and then get off it. I had to push her to prescribe me Inderal instead because I had researched all the drugs extensively and new what I was looking for. Never rely entirely on the judgement of doctors, always verify their advice and do your own research. It can save you time, money and alot of side effects. I take 3 small tablets and hour before a major speech or presentation (about once a year). I am thinking about using it for situational anxiety as another user suggested, I had never thought about it as I try to stay as far from drugs as possible and I only use them in extreme situations, but I have missed many networking opportunities because of my anxiety and I think that this drug would have helped. I have not experienced any side-effects. I don't think the drug has significantly risky long-term effects. I think the long-term negative effects of situational anxiety are far worse then the potential risks of inderal.;9;;183;2
